test 10 epoch, 0.01 eta, 16 batch 
Donnees validation : 0 : tensor([0.7528], device='cuda:0')
Donnees validation : 4 : tensor([0.8759], device='cuda:0')
Donnees validation : 5 : tensor([0.8920], device='cuda:0')
Donnees validation : 6 : tensor([0.8997], device='cuda:0')
Donnees validation : 7 : tensor([0.9048], device='cuda:0')
Donnees validation : 8 : tensor([0.9082], device='cuda:0')
Donnees validation : 9 : tensor([0.9141], device='cuda:0')
Hidden layers : [300, 300, 100] : tensor([0.9209], device='cuda:0')

Donnees validation : 0 : tensor([0.6715], device='cuda:0')
Donnees validation : 1 : tensor([0.7713], device='cuda:0')
Donnees validation : 2 : tensor([0.8385], device='cuda:0')
Donnees validation : 3 : tensor([0.8667], device='cuda:0')
Donnees validation : 4 : tensor([0.8849], device='cuda:0')
Donnees validation : 5 : tensor([0.8955], device='cuda:0')
Donnees validation : 6 : tensor([0.9024], device='cuda:0')
Donnees validation : 7 : tensor([0.9084], device='cuda:0')
Donnees validation : 8 : tensor([0.9121], device='cuda:0')
Donnees validation : 9 : tensor([0.9161], device='cuda:0')
Hidden layers : [300, 300, 300] : tensor([0.9203], device='cuda:0')

Donnees validation : 0 : tensor([0.6836], device='cuda:0')
Donnees validation : 1 : tensor([0.7524], device='cuda:0')
Donnees validation : 2 : tensor([0.8087], device='cuda:0')
Donnees validation : 3 : tensor([0.8487], device='cuda:0')
Donnees validation : 4 : tensor([0.8727], device='cuda:0')
Donnees validation : 5 : tensor([0.8852], device='cuda:0')
Donnees validation : 6 : tensor([0.8944], device='cuda:0')
Donnees validation : 7 : tensor([0.9024], device='cuda:0')
Donnees validation : 8 : tensor([0.9099], device='cuda:0')
Donnees validation : 9 : tensor([0.9148], device='cuda:0')
Hidden layers : [500, 100, 100] : tensor([0.9173], device='cuda:0')

Donnees validation : 0 : tensor([0.6546], device='cuda:0')
Donnees validation : 1 : tensor([0.7444], device='cuda:0')
Donnees validation : 2 : tensor([0.8136], device='cuda:0')
Donnees validation : 3 : tensor([0.8586], device='cuda:0')
Donnees validation : 4 : tensor([0.8801], device='cuda:0')
Donnees validation : 5 : tensor([0.8928], device='cuda:0')
Donnees validation : 6 : tensor([0.9013], device='cuda:0')
Donnees validation : 7 : tensor([0.9065], device='cuda:0')
Donnees validation : 8 : tensor([0.9117], device='cuda:0')
Donnees validation : 9 : tensor([0.9157], device='cuda:0')
Hidden layers : [500, 300, 100] : tensor([0.9196], device='cuda:0')

Donnees validation : 0 : tensor([0.7244], device='cuda:0')
Donnees validation : 1 : tensor([0.7860], device='cuda:0')
Donnees validation : 2 : tensor([0.8414], device='cuda:0')
Donnees validation : 3 : tensor([0.8683], device='cuda:0')
Donnees validation : 4 : tensor([0.8875], device='cuda:0')
Donnees validation : 5 : tensor([0.8970], device='cuda:0')
Donnees validation : 6 : tensor([0.9037], device='cuda:0')
Donnees validation : 7 : tensor([0.9097], device='cuda:0')
Donnees validation : 8 : tensor([0.9148], device='cuda:0')
Donnees validation : 9 : tensor([0.9188], device='cuda:0')
Hidden layers : [500, 300, 300] : tensor([0.9249], device='cuda:0')

Donnees validation : 0 : tensor([0.6276], device='cuda:0')
Donnees validation : 1 : tensor([0.7717], device='cuda:0')
Donnees validation : 2 : tensor([0.8317], device='cuda:0')
Donnees validation : 3 : tensor([0.8663], device='cuda:0')
Donnees validation : 4 : tensor([0.8847], device='cuda:0')
Donnees validation : 5 : tensor([0.8935], device='cuda:0')
Donnees validation : 6 : tensor([0.9018], device='cuda:0')
Donnees validation : 7 : tensor([0.9087], device='cuda:0')
Donnees validation : 8 : tensor([0.9134], device='cuda:0')
Donnees validation : 9 : tensor([0.9175], device='cuda:0')
Hidden layers : [500, 500, 100] : tensor([0.9234], device='cuda:0')

Donnees validation : 0 : tensor([0.6584], device='cuda:0')
Donnees validation : 1 : tensor([0.7592], device='cuda:0')
Donnees validation : 2 : tensor([0.8239], device='cuda:0')
Donnees validation : 3 : tensor([0.8638], device='cuda:0')
Donnees validation : 4 : tensor([0.8848], device='cuda:0')
Donnees validation : 5 : tensor([0.8947], device='cuda:0')
Donnees validation : 6 : tensor([0.9042], device='cuda:0')
Donnees validation : 7 : tensor([0.9097], device='cuda:0')
Donnees validation : 8 : tensor([0.9142], device='cuda:0')
Donnees validation : 9 : tensor([0.9194], device='cuda:0')
Hidden layers : [500, 500, 300] : tensor([0.9221], device='cuda:0')

Donnees validation : 0 : tensor([0.7025], device='cuda:0')
Donnees validation : 1 : tensor([0.7921], device='cuda:0')
Donnees validation : 2 : tensor([0.8425], device='cuda:0')
Donnees validation : 3 : tensor([0.8716], device='cuda:0')
Donnees validation : 4 : tensor([0.8894], device='cuda:0')
Donnees validation : 5 : tensor([0.8983], device='cuda:0')
Donnees validation : 6 : tensor([0.9051], device='cuda:0')
Donnees validation : 7 : tensor([0.9098], device='cuda:0')
Donnees validation : 8 : tensor([0.9159], device='cuda:0')
Donnees validation : 9 : tensor([0.9202], device='cuda:0')
Hidden layers : [500, 500, 500] : tensor([0.9246], device='cuda:0')

